Complexity|MSE|Equation
267|7.679535e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(plus(g2, mean_g2), pow(mean_g2, 0.77997756))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5717577), 0.46860048)), 0.8612398)), g2), tanh(greater(g0, plus(mean_g2, -0.0031791327)))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.026085386)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5919969)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.8537555), plus(plus(mult(t, -5.171721), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.251504)), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), plus(square(sinh(greater(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), 0.28154314))), 0.32512334)))), -0.0008508319), plus(plus(greater(g0, square(t)), 1.1536528), g3))
268|7.679261e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(plus(g2, mean_g2), pow(mean_g2, 0.77997756))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5717577), 0.46860048)), 0.8612398)), g2), tanh(greater(g0, plus(mean_g2, -0.0031791327)))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.026085386)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5919969)), plus(g3, t)), tanh(plus(sqrtm(mean_g2), mean_g))), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.8537555), plus(plus(mult(t, -5.171721), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.251504)), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), plus(square(sinh(greater(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), 0.28154314))), 0.32512334)))), -0.0008508319), plus(plus(greater(g0, square(t)), 1.1536528), g3))
270|7.672708e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, 0.7923422))), plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5594118), 0.46680212)), 0.8541093)), asinh(tanh(greater(g0, plus(mean_g2, -0.0031791327))))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.030322446)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(0.5919969, g4))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.87512), plus(plus(mult(t, -5.3569403), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(tanh(mult(mean_g, 11.915221))), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(cube(sinh(greater(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), 0.28154314))), 0.26140094), 0.79170054)))), -0.00081971457), plus(plus(sinh(greater(g0, square(t))), 1.1536528), g3))
271|7.665456e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, 0.7923422))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5594118), 0.46680212)), 0.8541093)), g2), tanh(greater(g0, plus(mean_g2, -0.0031791327)))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.030322446)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(0.5919969, g4))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.87512), plus(plus(mult(t, -5.3569403), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(tanh(mult(mean_g, 11.915221))), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(cube(sinh(greater(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), 0.28154314))), 0.26140094), 0.79170054)))), -0.00081971457), plus(plus(sinh(greater(g0, square(t))), 1.1536528), g3))
272|7.662659e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mult(mean_g2, 1.1086673), 0.8001594))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5715152), 0.46860048)), 0.8612398)), g2), tanh(greater(g0, plus(mean_g2, -0.0031791327)))), g2), g3), g2)))), plus(mult(t, 7.354132), -0.025205087)))))))), g3))), square(plus(plus(pow(g0, 0.893579), 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5919969)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.9276905), plus(mult(t, -5.5266953), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.206652)), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), relu(g3)), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), plus(sinh(greater(plus(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(mult(plus(g0, greater(plus(g0, mean_g2), mean_g)), 0.85256284), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), g0), 0.28154314)), 0.2923974)))), -0.00086980266), plus(plus(greater(g0, square(t)), 1.1536528), mult(g3, 2.2325575)))
274|7.657413e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mult(mean_g2, 1.1086673), 0.8001594))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5715152), 0.46860048)), 0.8612398)), g2), tanh(greater(g0, plus(mean_g2, -0.0031791327)))), g2), g3), g2)))), plus(mult(t, 7.354132), -0.025205087)))))))), g3))), square(plus(plus(pow(g0, 0.893579), 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5919969)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.9276905), plus(mult(t, -5.5266953), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.206652)), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), relu(g3)), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), plus(sinh(plus(greater(plus(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(mult(plus(g0, greater(plus(g0, mean_g2), mean_g)), 0.85256284), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), g0), 0.28154314), mean_g)), 0.2923974)))), -0.00086980266), plus(plus(greater(g0, square(t)), 1.1536528), mult(2.2325575, g3)))
275|7.656247e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mult(mean_g2, 1.1086673), 0.8001594))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5715152), 0.46860048)), 0.8612398)), g2), tanh(asinh(greater(g0, plus(mean_g2, -0.0031791327))))), g2), g3), g2)))), plus(mult(t, 7.354132), -0.025205087)))))))), g3))), square(plus(plus(pow(g0, 0.893579), 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5919969)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.9276905), plus(mult(t, -5.7754188), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.542168)), g1), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), relu(g3)), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), plus(sinh(plus(greater(plus(tanh(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(mult(plus(g0, greater(plus(g0, mean_g2), mean_g)), 0.85256284), g3)), greater(g3, 0.025826316)), sqrtm(t)))), g4)))), g0), 0.28154314), mean_g)), 0.2923974)))), -0.00086980266), plus(plus(greater(g0, square(t)), 1.1536528), mult(2.2325575, g3)))
282|7.605203e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, 0.78981775))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.54101884), 0.47939366)), 0.859981)), g2), square(tanh(greater(g0, plus(mean_g2, -0.0031791327))))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.029925587)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(g4, 0.5919969))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.8537555), plus(mult(t, -4.972461), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.83781636), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(tanh(mult(mean_g, 12.749552)), 1.2485061))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(cube(sinh(greater(asinh(tanh(plus(tanh(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t))))), pow(g4, 0.69237447)))), 0.28154314))), 0.23518442), plus(0.7969387, plus(pow(g2, 0.45113763), pow(g3, 0.49213555))))))), -0.0008308202), plus(plus(square(sinh(greater(g0, square(t)))), plus(mean_g, 1.1536528)), plus(g3, g3)))
283|7.6009164e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, 0.78981775))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.54101884), 0.47939366)), 0.859981)), g2), square(tanh(greater(g0, plus(mean_g2, -0.0031791327))))), g3), g2), g2))), plus(mult(t, 7.354132), -0.029925587)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(g4, 0.5919969))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.8537555), plus(mult(t, -4.972461), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.83781636), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.749552)), g1), 1.2485061))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(cube(sinh(greater(asinh(tanh(plus(tanh(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t))))), pow(g4, 0.69237447)))), 0.28154314))), 0.23518442), plus(0.7969387, plus(pow(g2, 0.45113763), pow(g3, 0.49213555))))))), -0.0008308202), plus(plus(square(sinh(greater(g0, square(t)))), plus(mean_g, 1.1536528)), plus(g3, g3)))
284|7.5971875e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), plus(g1, 1.1628894))), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, 0.78981775))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.54101884), 0.47939366)), 0.859981)), g2), square(tanh(greater(g0, plus(mean_g2, -0.0031791327))))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.029925587)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(g4, 0.5919969))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.8537555), plus(mult(t, -4.972461), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.83781636), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 12.749552)), g1), 1.2485061))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(cube(sinh(greater(asinh(tanh(plus(tanh(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t))))), pow(g4, 0.69237447)))), 0.28154314))), 0.23518442), plus(0.7969387, plus(pow(g2, 0.45113763), pow(g3, 0.49213555))))))), -0.0008308202), plus(plus(square(sinh(greater(g0, square(t)))), plus(mean_g, 1.1536528)), plus(g3, g3)))
285|7.5954545e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), 1.1628894)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, plus(plus(g0, g1), 0.7923422)))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5299871), 0.47829393)), 0.859981)), g2), square(tanh(greater(g0, plus(mean_g2, -0.0031791327))))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.030242842)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(g4, 0.5919969))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.795618), plus(mult(t, -4.9916444), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(tanh(plus(mult(mean_g, 11.915221), g1)), 1.2550695))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(sinh(sinh(greater(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t)))), pow(g4, 0.6730794)))), 0.28154314))), 0.25053784), sinh(plus(plus(pow(g2, 0.48185605), mult(g3, 6.5606685)), 0.84198564)))))), -0.0008525871), plus(plus(sinh(greater(g0, square(t))), plus(mean_g, 1.1405991)), plus(g3, g3)))
286|7.5949843e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), 1.1628894)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, pow(mean_g2, plus(plus(g0, g1), 0.7923422)))), plus(plus(plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.5299871), 0.47829393)), 0.859981)), g2), square(tanh(greater(g0, plus(mean_g2, -0.0031791327))))), g3), g2), g2)))), plus(mult(t, 7.354132), -0.030242842)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, plus(g4, 0.5919969))), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.403983), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.795618), plus(mult(t, -4.9916444), pow(mean_g2, sqrtm(mean_g2)))), 0.773689), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(tanh(plus(asinh(mult(mean_g, 11.915221)), g1)), 1.2550695))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), tanh(mult(plus(abs(plus(plus(g4, mean_g2), relu(g3))), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.654544))))), pow(plus(sinh(sinh(greater(tanh(tanh(plus(tanh(tanh(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025826316)), sqrtm(t)))), pow(g4, 0.6730794)))), 0.28154314))), 0.25053784), sinh(plus(plus(pow(g2, 0.4895374), mult(g3, 6.153501)), 0.84198564)))))), -0.0008525871), plus(plus(sinh(greater(g0, square(t))), plus(mean_g, 1.1405991)), plus(g3, g3)))
